id_str,favorite_count,retweet_count,statuses_count,user_favourites_count,list_count,friends_count,followers_count,full_text
674416750885273600,662,131,12577,145790,5733,17,8824216,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY
674422304705744896,1370,517,12577,145790,5733,17,8824216,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk
674436901579923456,1064,368,12577,145790,5733,17,8824216,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx
674447403907457024,1021,345,12577,145790,5733,17,8824216,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f
674468880899788800,5968,1937,12577,145790,5733,17,8824216,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx
674632714662858753,1445,548,12577,145790,5733,17,8824216,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE
674638615994089473,1622,557,12577,145790,5733,17,8824216,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL
674644256330530816,994,259,12577,145790,5733,17,8824216,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp
674646392044941312,1374,465,12577,145790,5733,17,8824216,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD
674664755118911488,879,238,12577,145790,5733,17,8824215,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb
674670581682434048,1545,616,12577,145790,5733,17,8824215,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm
674690135443775488,1100,452,12577,145790,5733,17,8824215,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo
674737130913071104,618,83,12577,145790,5733,17,8824215,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh
674739953134403584,1058,369,12577,145790,5733,17,8824215,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc"
674743008475090944,1342,522,12577,145790,5733,17,8824215,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT
674752233200820224,1406,444,12577,145790,5733,17,8824215,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO
674754018082705410,1313,421,12577,145790,5733,17,8824215,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc
674764817387900928,758,227,12577,145790,5733,17,8824215,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr
674767892831932416,1748,747,12577,145790,5733,17,8824215,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD
674774481756377088,1067,450,12577,145790,5733,17,8824215,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm
674781762103414784,1928,1140,12577,145790,5733,17,8824215,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj
674788554665512960,779,203,12577,145790,5733,17,8824215,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb
674790488185167872,1058,240,12577,145790,5733,17,8824215,ER... MER... GERD 13/10 https://t.co/L1puJISV1a
674793399141146624,2404,1041,12577,145790,5733,17,8824215,I have found another. 13/10 https://t.co/HwroPYv8pY
674800520222154752,2894,814,12577,145790,5733,17,8824215,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B
674805413498527744,825,341,12577,145790,5733,17,8824215,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8"
674999807681908736,2155,1060,12577,145790,5733,17,8824215,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8
675003128568291329,1500,441,12577,145790,5733,17,8824215,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6
675006312288268288,941,212,12577,145790,5733,17,8824215,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO
675015141583413248,2596,1126,12577,145790,5733,17,8824215,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G
675047298674663426,1026,307,12577,145790,5733,17,8824215,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI
675109292475830276,2694,1088,12577,145790,5733,17,8824215,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2
675111688094527488,921,240,12577,145790,5733,17,8824215,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9
675113801096802304,1871,753,12577,145790,5733,17,8824215,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7
675135153782571009,1258,457,12577,145790,5733,17,8824215,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3
675145476954566656,2050,854,12577,145790,5733,17,8824215,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs
675146535592706048,1136,283,12577,145790,5733,17,8824215,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF
675147105808306176,905,220,12577,145790,5733,17,8824215,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS
675149409102012420,3613,1614,12577,145790,5733,17,8824215,holy shit 12/10 https://t.co/p6O8X93bTQ
675153376133427200,6000,2467,12577,145790,5733,17,8824215,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0
675166823650848770,3431,1521,12577,145790,5733,17,8824215,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C
675334060156301312,2662,1235,12577,145790,5733,17,8824215,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs
675349384339542016,3781,2181,12577,145790,5733,17,8824215,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP
675354435921575936,31328,16106,12577,145790,5733,17,8824215,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC
675362609739206656,1020,221,12577,145790,5733,17,8824215,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn
675372240448454658,1621,497,12577,145790,5733,17,8824215,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju"
675432746517426176,1463,548,12577,145790,5733,17,8824215,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG
675483430902214656,1780,940,12577,145790,5733,17,8824215,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO
675489971617296384,1246,568,12577,145790,5733,17,8824215,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn
675497103322386432,3020,1240,12577,145790,5733,17,8824215,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC
675501075957489664,16570,5606,12577,145790,5733,17,8824215,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH"
675517828909424640,1244,450,12577,145790,5733,17,8824215,12/10 stay woke https://t.co/XDiQw4Akiw
675522403582218240,1001,275,12577,145790,5733,17,8824215,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0
675531475945709568,1141,366,12577,145790,5733,17,8824215,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn
675534494439489536,1769,395,12577,145790,5733,17,8824215,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj
675706639471788032,623,90,12577,145790,5733,17,8824215,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI
675707330206547968,1901,657,12577,145790,5733,17,8824215,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0
675710890956750848,1815,780,12577,145790,5733,17,8824215,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1
675740360753160193,1125,328,12577,145790,5733,17,8824215,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9
675781562965868544,1571,450,12577,145790,5733,17,8824215,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624
675798442703122432,9916,3296,12577,145790,5733,17,8824215,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6
675820929667219457,1011,227,12577,145790,5733,17,8824215,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s
675822767435051008,1474,518,12577,145790,5733,17,8824215,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk
675845657354215424,2193,844,12577,145790,5733,17,8824215,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG"
675853064436391936,2603,1244,12577,145790,5733,17,8824215,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw
675870721063669760,1570,546,12577,145790,5733,17,8824215,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6
675878199931371520,4038,1353,12577,145790,5733,17,8824215,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI"
675888385639251968,2299,922,12577,145790,5733,17,8824215,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa
675891555769696257,2054,825,12577,145790,5733,17,8824215,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp
675898130735476737,1562,554,12577,145790,5733,17,8824215,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O
676089483918516224,1268,423,12577,145790,5733,17,8824215,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp"
676098748976615425,2902,1367,12577,145790,5733,17,8824215,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb
676101918813499392,2739,1127,12577,145790,5733,17,8824215,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH
676146341966438401,1858,637,12577,145790,5733,17,8824215,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu
676191832485810177,2211,999,12577,145790,5733,17,8824215,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC
676215927814406144,1682,554,12577,145790,5733,17,8824215,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv
676219687039057920,74101,29965,12577,145790,5733,17,8824215,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ
676237365392908289,1170,276,12577,145790,5733,17,8824215,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ
676263575653122048,2019,521,12577,145790,5733,17,8824215,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9
676430933382295552,1356,329,12577,145790,5733,17,8824215,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr"
676440007570247681,1672,639,12577,145790,5733,17,8824215,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai
676470639084101634,11257,4503,12577,145790,5733,17,8824215,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau
676496375194980353,1474,515,12577,145790,5733,17,8824215,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX
676533798876651520,1819,533,12577,145791,5733,17,8824850,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ
676575501977128964,2502,1080,12577,145791,5733,17,8824851,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7
676582956622721024,1156,264,12577,145790,5733,17,8824216,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH"
676588346097852417,2246,756,12577,145790,5733,17,8824216,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT
676603393314578432,1128,371,12577,145790,5733,17,8824216,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr
676606785097199616,1840,415,12577,145790,5733,17,8824216,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx
676613908052996102,1049,193,12577,145790,5733,17,8824216,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF
676617503762681856,2803,927,12577,145790,5733,17,8824216,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh
676776431406465024,4861,1963,12577,145790,5733,17,8824216,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k"
676811746707918848,1381,411,12577,145790,5733,17,8824216,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD
676819651066732545,1767,642,12577,145790,5733,17,8824216,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C
676821958043033607,22257,15044,12577,145790,5733,17,8824216,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb
676864501615042560,2040,684,12577,145790,5733,17,8824216,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK
676897532954456065,2190,705,12577,145790,5733,17,8824216,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk
676936541936185344,12372,4779,12577,145790,5733,17,8824216,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz
676942428000112642,2016,725,12577,145790,5733,17,8824216,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a
676946864479084545,1686,353,12577,145790,5733,17,8824216,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV
676948236477857792,2103,836,12577,145790,5733,17,8824216,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4
676949632774234114,1268,383,12577,145790,5733,17,8824216,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa
676957860086095872,2183,787,12577,145790,5733,17,8824216,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L
676975532580409345,2700,1033,12577,145790,5733,17,8824216,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5
677187300187611136,2674,886,12577,145790,5733,17,8824216,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo
677228873407442944,3459,1590,12577,145790,5733,17,8824216,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4
677269281705472000,1928,682,12577,145790,5733,17,8824216,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb
677301033169788928,1204,391,12577,145790,5733,17,8824216,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak
677314812125323265,1598,518,12577,145790,5733,17,8824216,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C"
677328882937298944,3555,1459,12577,145790,5733,17,8824216,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s
677331501395156992,1060,228,12577,145790,5733,17,8824216,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4
677334615166730240,1311,277,12577,145790,5733,17,8824216,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8
677530072887205888,1037,221,12577,145790,5733,17,8824216,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE
677547928504967168,6770,3571,12577,145790,5733,17,8824216,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe
677557565589463040,2389,1119,12577,145790,5733,17,8824216,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j
677565715327688705,1269,449,12577,145790,5733,17,8824216,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe
677573743309385728,2080,684,12577,145790,5733,17,8824216,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu
677644091929329666,1804,777,12577,145790,5733,17,8824216,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND
677662372920729601,1903,924,12577,145790,5733,17,8824216,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH"
677673981332312066,3253,1457,12577,145790,5733,17,8824216,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z
677687604918272002,2431,821,12577,145790,5733,17,8824216,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD
677698403548192770,1199,309,12577,145790,5733,17,8824216,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK
677700003327029250,3310,1406,12577,145790,5733,17,8824216,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa
677716515794329600,2983,950,12577,145790,5733,17,8824216,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq
677895101218201600,4710,2008,12577,145790,5733,17,8824216,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb
677918531514703872,1307,396,12577,145790,5733,17,8824216,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR"
678021115718029313,13301,6161,12577,145790,5733,17,8824216,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh
678255464182861824,1551,354,12577,145790,5733,17,8824216,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv
678278586130948096,11169,5926,12577,145790,5733,17,8824217,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj
678334497360859136,1276,243,12577,145790,5733,17,8824217,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0
678341075375947776,1694,517,12577,145790,5733,17,8824217,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm
678380236862578688,2380,880,12577,145790,5733,17,8824217,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa
678389028614488064,1825,410,12577,145790,5733,17,8824217,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM"
678396796259975168,1555,402,12577,145790,5733,17,8824217,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen
678399652199309312,77570,30898,12577,145790,5733,17,8824217,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm
678410210315247616,4114,1752,12577,145790,5733,17,8824217,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8
678424312106393600,5353,2470,12577,145790,5733,17,8824217,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz
678446151570427904,3910,1499,12577,145791,5733,17,8824852,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx
678643457146150913,1999,389,12577,145790,5733,17,8824217,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv
678675843183484930,2799,1417,12577,145790,5733,17,8824217,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r
678740035362037760,3670,1630,12577,145790,5733,17,8824217,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe
678755239630127104,6945,3190,12577,145790,5733,17,8824217,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW
678764513869611008,1601,462,12577,145790,5733,17,8824217,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv"
678767140346941444,3453,1322,12577,145790,5733,17,8824217,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz
678774928607469569,2753,881,12577,145790,5733,17,8824217,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx
678798276842360832,3386,1130,12577,145790,5733,17,8824217,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR
678800283649069056,2513,870,12577,145790,5733,17,8824217,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu
678969228704284672,1603,445,12577,145790,5733,17,8824217,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f
678991772295516161,2245,1125,12577,145790,5733,17,8824217,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU
679047485189439488,2197,649,12577,145790,5733,17,8824217,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1
679062614270468097,16589,7873,12577,145790,5733,17,8824217,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0
679111216690831360,5848,2522,12577,145790,5733,17,8824217,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE
679132435750195208,2921,1127,12577,145790,5733,17,8824217,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58
679148763231985668,2717,1001,12577,145790,5733,17,8824217,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL
679158373988876288,20858,7837,12577,145790,5733,17,8824217,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag
679462823135686656,30952,18355,12577,145790,5733,17,8824217,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV
679475951516934144,2058,624,12577,145790,5733,17,8824217,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L
679503373272485890,3114,1434,12577,145790,5733,17,8824217,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z
679511351870550016,3295,1235,12577,145790,5733,17,8824217,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr
679527802031484928,2588,706,12577,145790,5733,17,8824217,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB
679530280114372609,4700,2034,12577,145790,5733,17,8824217,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC
679722016581222400,1632,458,12577,145790,5733,17,8824217,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF
679729593985699840,2127,808,12577,145790,5733,17,8824217,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R
679736210798047232,2057,774,12577,145790,5733,17,8824217,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP
679777920601223168,3048,1076,12577,145790,5733,17,8824217,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb
679828447187857408,35607,13705,12577,145790,5733,17,8824217,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC
679844490799091713,2324,744,12577,145790,5733,17,8824217,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X
679854723806179328,2801,1203,12577,145790,5733,17,8824217,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A
679862121895714818,2408,604,12577,145790,5733,17,8824217,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7"
679877062409191424,1951,636,12577,145790,5733,17,8824218,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ
680070545539371008,2538,844,12577,145790,5733,17,8824218,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU
